"","blueWardsPlaced","blueWardsDestroyed","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueDragons","blueHeralds","blueTowersDestroyed","blueAvgLevel","blueTotalMinionsKilled","blueTotalJungleMinionsKilled","blueWins","blueGoldDiff","blueExperienceDiff"
"7386",5,-1,-1,-2,2,1,-2,-1,-1,-1,-0.6,-16,-19,0,-2541,-1921
"7387",-3,0,-1,-4,4,-3,-2,-1,-1,0,-0.4,-4,-16,0,-2072,-1355
"7388",-39,3,-1,0,0,1,-2,-1,-1,0,-0.4,10,5,0,239,-305
"7389",0,1,-1,-4,4,-4,-1,-1,0,0,-0.4,-55,-1,0,-3378,-2082
"7390",-3,1,1,-2,2,-4,-1,-1,0,0,0,7,-1,0,-1589,-575
"7391",-1,-2,-1,-8,8,-7,0,-1,1,0,-1.4,-52,-16,0,-4474,-5216
"7392",1,0,-1,-1,1,-1,0,0,0,0,0,8,-11,1,90,-540
"7393",0,2,1,2,-2,3,1,1,0,0,0,-26,15,1,1051,12
"7394",-108,2,1,8,-8,10,1,1,0,0,0.2,-16,-10,1,2022,970
"7395",64,1,1,2,-2,-1,0,0,0,0,0.6,49,4,0,2278,2211
"7396",5,1,1,6,-6,5,1,1,0,0,0.6,19,-2,1,2402,2440
"7397",7,-2,-1,-1,1,-4,-2,-1,-1,0,-0.6,-24,-22,1,-1716,-1094
"7398",-33,16,-1,0,0,1,1,1,0,0,-0.2,-16,-24,0,-973,-1732
"7399",3,1,-1,6,-6,6,-1,-1,0,0,0,0,-7,1,3044,1261
"7400",4,-2,-1,-7,7,-4,-2,-1,-1,-1,-0.4,-31,-8,0,-4265,-3190
"7401",-2,0,-1,1,-1,5,0,0,0,0,0.8,48,5,1,1794,2548
"7402",-72,-2,-1,-5,5,-3,-1,-1,0,0,-0.399999999999999,-3,-21,0,-2247,-1501
"7403",-12,-4,-1,0,0,-7,0,0,0,0,0,-7,23,1,-1019,699
"7404",23,0,-1,-6,6,-9,0,0,0,0,-0.600000000000001,-31,-3,0,-3960,-2533
"7405",1,1,1,5,-5,4,1,1,0,0,0.6,67,-4,1,4235,3554
"7406",0,1,-1,0,0,-4,1,1,0,0,0.4,32,-9,1,-108,1254
"7407",-4,1,-1,-3,3,-7,0,-1,1,0,0.2,-3,-1,0,-1309,351
"7408",-1,1,1,6,-6,8,0,0,0,1,0.600000000000001,15,-4,0,2999,2184
"7409",-2,0,-1,3,-3,1,1,1,0,0,0.600000000000001,-10,0,1,402,1641
"7410",25,-2,-1,1,-1,2,-1,-1,0,0,-0.2,-6,-9,0,421,-755
"7411",-7,1,-1,-1,1,6,1,1,0,0,-0.199999999999999,-53,6,0,-1071,-1810
"7412",-2,-4,-1,-11,11,-16,0,-1,1,0,-0.8,-56,22,0,-5840,-2412
"7413",-9,-2,-1,-1,1,-4,-1,-1,0,0,-0.2,-45,-8,0,-1885,-366
"7414",1,-2,1,3,-3,6,2,1,1,0,-0.2,-19,6,1,52,221
"7415",-7,-2,1,-1,1,-2,1,1,0,0,-0.2,2,-12,1,-377,-1234
"7416",-1,1,-1,1,-1,3,1,0,1,0,-0.2,-11,-5,0,-361,-1022
"7417",4,-3,1,6,-6,3,2,1,1,0,0.6,59,40,1,4526,2759
"7418",9,-1,1,0,0,-1,0,-1,1,1,-0.2,1,-2,1,1139,-885
"7419",3,-2,1,4,-4,6,0,0,0,0,0.399999999999999,-25,19,1,2565,1235
"7420",-117,8,-1,5,-5,7,1,1,0,0,0.2,-24,-20,1,376,-470
"7421",2,0,1,-4,4,-14,0,0,0,0,-0.4,31,20,0,-322,-716
"7422",0,0,-1,0,0,1,1,1,0,0,0,-7,33,1,1400,488
"7423",0,2,1,4,-4,5,1,1,0,0,-0.2,-6,-20,0,34,145
"7424",0,-2,1,-1,1,2,-2,-1,-1,0,-0.600000000000001,-27,-17,1,-885,-1554
"7425",-1,-1,-1,-4,4,-4,0,0,0,0,-0.8,-45,5,0,-3209,-2726
"7426",4,0,-1,0,0,4,-1,-1,0,0,0.4,10,-24,1,129,230
"7427",-25,3,-1,4,-4,7,0,1,-1,-1,0.2,5,0,1,870,130
"7428",-31,0,-1,-3,3,-4,-2,-1,-1,0,-0.800000000000001,-54,-21,0,-2798,-3625
"7429",-79,0,-1,3,-3,-1,1,1,0,0,0.2,36,-29,1,482,466
"7430",3,2,-1,3,-3,3,1,1,0,0,0.2,-3,-3,1,1257,1123
"7431",0,-2,-1,-3,3,3,0,0,0,0,-0.2,-13,-3,0,-967,-263
"7432",-4,-2,1,-3,3,-5,0,-1,1,0,-0.4,-23,8,0,-2416,-2252
"7433",18,-2,-1,-2,2,-2,-1,-1,0,0,-0.2,-24,-8,0,-1808,-259
"7434",-1,4,1,1,-1,1,-1,-1,0,0,-0.2,9,-9,1,926,-849
"7435",3,0,-1,4,-4,2,1,1,0,0,0.4,-4,3,0,1621,1793
"7436",1,-2,1,4,-4,4,-1,0,-1,0,0.4,17,-15,1,1558,1567
"7437",24,2,-1,-1,1,1,1,1,0,0,0.2,-21,16,1,98,984
"7438",1,0,1,4,-4,6,-1,-1,0,0,0.199999999999999,5,-2,0,1547,1218
"7439",-15,-1,1,-6,6,-9,-1,-1,0,0,-0.4,28,-28,0,-2001,-2536
"7440",1,-2,-1,-2,2,-6,-1,-1,0,0,-0.2,-11,-5,1,-1166,-988
"7441",-30,6,-1,0,0,-9,2,1,1,0,0,26,-3,1,785,1373
"7442",62,1,-1,-4,4,-10,-1,-1,0,0,-0.2,30,-9,0,-1160,-592
"7443",0,0,-1,4,-4,6,1,1,0,0,0.600000000000001,-2,-5,1,1410,1243
"7444",-1,-1,-1,1,-1,0,1,1,0,0,0,20,20,1,750,1293
"7445",7,-2,1,3,-3,3,1,1,0,0,0.4,27,19,1,2788,1325
"7446",1,2,1,1,-1,-1,1,1,0,0,0.4,3,-5,1,739,711
"7447",118,2,-1,-1,1,0,-1,-1,0,0,-0.2,-11,-8,1,-960,-1743
"7448",-32,-2,1,5,-5,-1,-1,-1,0,0,0,-4,11,1,1428,463
"7449",0,-2,1,3,-3,5,2,1,1,0,0.2,-11,29,1,2545,1695
"7450",1,-2,1,-3,3,-1,-1,-1,0,0,-0.600000000000001,7,-48,0,-2405,-2654
"7451",-2,2,-1,-3,3,-8,0,1,-1,0,-0.2,13,0,1,-1318,406
"7452",-16,13,1,0,0,1,0,1,-1,0,-0.8,-8,-40,0,-1501,-3119
"7453",1,6,1,0,0,2,2,1,1,0,0.2,-22,26,0,984,1142
"7454",1,-2,1,-5,5,-7,-1,-1,0,0,-0.4,35,10,0,-974,-1978
"7455",-142,0,1,-1,1,4,0,1,-1,1,0,8,-19,0,1385,-827
"7456",-5,2,1,4,-4,4,0,0,0,0,0.399999999999999,49,2,1,2956,2140
"7457",4,0,-1,-3,3,1,-1,-1,0,0,0.2,-5,16,0,-583,360
"7458",25,2,1,4,-4,3,0,0,0,0,0.600000000000001,9,26,0,2845,2164
"7459",-4,-3,-1,-7,7,-2,-1,-1,0,0,-1.2,-65,-8,0,-5010,-4509
"7460",2,4,-1,-2,2,-3,1,1,0,0,-0.2,-16,20,1,-877,-813
"7461",21,1,1,4,-4,6,1,1,0,0,0,-32,-24,1,365,-719
"7462",-27,1,-1,1,-1,2,-1,-1,0,0,0,11,-20,0,278,-343
"7463",72,-2,-1,-1,1,-2,1,1,0,0,0.4,59,48,1,1291,2116
"7464",0,2,1,2,-2,3,1,1,0,0,0.4,47,35,1,2518,2382
"7465",18,0,-1,4,-4,2,0,0,0,0,0.4,-10,8,0,364,1705
"7466",2,-1,1,-1,1,1,1,1,0,0,0,7,6,0,206,-460
"7467",4,-2,1,-7,7,-10,-1,-1,0,0,-1.2,-60,-24,0,-5221,-4220
"7468",-3,1,-1,-1,1,-4,0,-1,1,0,0.2,-13,4,1,151,806
"7469",0,1,1,1,-1,-1,1,1,0,0,0.4,20,8,1,782,1642
"7470",-2,2,-1,-6,6,-12,1,0,1,0,0,9,25,0,-2366,-340
"7471",-7,0,-1,0,0,2,1,1,0,0,0,30,-1,0,386,-200
"7472",3,1,-1,-5,5,-3,-2,-1,-1,0,-0.4,-33,-24,0,-3559,-3320
"7473",1,1,1,0,0,-4,0,-1,1,0,0,34,5,1,-900,1475
"7474",5,1,-1,1,-1,0,0,-1,1,0,0.4,18,8,0,606,820
"7475",3,2,1,5,-5,6,1,1,0,0,0.2,-2,16,0,2939,993
"7476",3,-1,-1,1,-1,0,1,1,0,0,0.600000000000001,32,12,1,1216,2889
"7477",0,1,1,6,-6,5,1,1,0,0,0.4,15,5,0,2488,2453
"7478",3,-3,-1,-9,9,-7,1,1,0,0,-1,-50,-18,0,-6259,-5376
"7479",-28,-1,-1,-7,7,-7,1,1,0,0,-0.6,-20,-8,0,-3246,-1980
"7480",21,1,1,2,-2,1,-1,-1,0,0,0,-34,-2,0,572,-233
"7481",4,1,-1,5,-5,8,1,1,0,0,0.2,-18,-12,1,1260,1141
"7482",4,-1,1,1,-1,1,1,1,0,0,-0.600000000000001,27,-33,1,528,-805
"7483",-3,6,1,0,0,6,2,1,1,0,0.2,-13,4,1,-206,-363
"7484",60,2,-1,0,0,2,1,1,0,0,0,20,0,1,375,-566
"7485",-3,0,1,0,0,-1,2,1,1,0,0,28,-21,1,306,-936
"7486",33,2,-1,10,-10,16,0,0,0,0,0.600000000000001,7,-1,1,4680,2780
"7487",1,2,1,5,-5,6,1,1,0,1,0.2,13,-10,1,2702,1047
"7488",22,-3,1,-3,3,-2,-1,-1,0,0,-0.4,-13,-17,0,-1938,-1173
"7489",51,4,1,2,-2,2,1,1,0,0,0.2,-7,16,1,1051,797
"7490",-3,5,-1,-2,2,-3,0,0,0,0,0,0,-7,1,-620,-147
"7491",33,-3,1,2,-2,5,-2,-1,-1,0,0,18,-20,0,987,-377
"7492",-14,1,-1,-2,2,-8,-1,-1,0,0,0.2,12,4,1,-437,-1284
"7493",1,1,-1,-4,4,-5,1,0,1,0,-0.2,-10,-4,0,-2031,-2540
"7494",-2,-1,-1,-4,4,1,-1,-1,0,0,-0.4,-10,1,0,-1932,-930
"7495",26,0,1,-4,4,-2,0,0,0,0,-0.4,-53,-4,0,-2626,-1992
"7496",1,-2,-1,-2,2,-10,1,1,0,0,-0.600000000000001,-10,-10,1,-2631,-1358
"7497",1,2,1,3,-3,-4,2,1,1,0,0.4,20,12,1,1899,2690
"7498",-7,0,1,-4,4,-5,1,1,0,0,-0.4,-14,0,1,-2607,-2125
"7499",9,-7,-1,0,0,-2,1,1,0,0,-0.2,-9,-8,0,-676,-864
"7500",27,1,1,4,-4,1,2,1,1,0,0.4,17,-6,0,1968,1923
"7501",-5,0,-1,-7,7,-11,-1,-1,0,0,-0.600000000000001,-28,8,0,-4035,-2639
"7502",1,-2,-1,-4,4,0,-1,-1,0,0,-0.6,-19,-22,0,-2349,-2678
"7503",-1,-2,-1,-5,5,-4,-1,-1,0,0,-0.2,-6,-20,0,-3175,-1845
"7504",26,1,1,5,-5,3,2,1,1,0,0.4,26,4,1,2450,2233
"7505",3,-2,1,6,-6,6,2,1,1,0,0.8,2,-6,1,1373,1766
"7506",6,0,1,0,0,-1,2,1,1,0,0.2,66,-4,1,1504,2057
"7507",-20,-2,1,2,-2,0,1,1,0,0,-0.2,15,0,1,-765,-492
"7508",0,0,-1,-5,5,-7,0,0,0,0,-0.6,-27,-4,0,-2921,-3196
"7509",-1,1,1,4,-4,3,-1,-1,0,0,0,26,1,1,2283,830
"7510",3,1,1,2,-2,1,0,-1,1,1,0,55,-20,1,2297,392
"7511",1,1,-1,1,-1,4,0,0,0,0,-0.2,8,10,1,578,144
"7512",-9,-1,-1,6,-6,3,1,1,0,0,0.6,-11,3,1,1794,2647
"7513",-3,1,1,-1,1,4,-1,0,-1,0,-0.2,34,-20,0,-971,-1588
"7514",-4,1,1,2,-2,2,-1,-1,0,0,0,2,-4,1,1269,-422
"7515",7,-2,1,4,-4,3,0,-1,1,0,0,-16,-12,0,-34,-122
"7516",17,2,-1,0,0,-5,1,1,0,0,0.2,24,8,0,1171,918
"7517",-4,0,-1,-5,5,-2,-1,-1,0,0,-0.2,31,-8,0,-2298,-1255
"7518",2,0,1,-2,2,-10,0,0,0,0,-0.800000000000001,-51,-25,0,-2807,-2956
"7519",1,3,1,-2,2,-5,0,0,0,0,-0.199999999999999,14,-10,1,-1155,-638
"7520",-1,-1,-1,-3,3,0,-2,-1,-1,0,0,61,-18,0,-69,-634
"7521",0,0,1,2,-2,1,0,1,-1,0,-0.2,5,-23,0,576,-1839
"7522",4,-1,1,-3,3,-7,0,-1,1,0,0,-19,-1,0,-1694,-468
"7523",0,2,-1,-5,5,-9,-1,-1,0,0,-0.2,-50,18,0,-2600,-1587
"7524",-6,-1,-1,-5,5,-10,0,-1,1,0,0,9,5,0,-2160,-88
"7525",8,4,1,4,-4,6,1,1,0,1,0.6,32,23,1,4013,2137
"7526",-3,1,1,2,-2,9,1,1,0,0,0,23,-9,0,1338,46
"7527",4,0,-1,11,-11,15,1,0,1,0,0.8,24,-18,1,5019,3765
"7528",-4,-1,-1,2,-2,1,-1,-1,0,0,0.2,7,-4,0,258,762
"7529",-58,0,-1,-5,5,-5,-1,0,-1,0,-0.4,-14,8,0,-2327,-2301
"7530",-2,3,-1,5,-5,3,0,0,0,0,0.8,17,-5,0,1843,3584
"7531",1,1,1,0,0,-2,-1,-1,0,0,-0.600000000000001,-33,-21,0,-1021,-2152
"7532",0,0,1,-1,1,1,-1,-1,0,0,-0.600000000000001,-25,-3,0,-450,-1721
"7533",140,4,1,0,0,2,0,1,-1,0,-0.2,-44,3,0,-790,-1172
"7534",-3,-1,-1,-2,2,-1,0,-1,1,0,-0.4,3,-7,0,-989,-1102
"7535",98,2,1,-2,2,-1,0,0,0,0,-0.2,-27,5,0,-1412,-768
"7536",0,3,-1,5,-5,3,-1,-1,0,0,0.8,-26,8,1,1926,3774
"7537",-3,-1,1,0,0,6,-1,0,-1,-1,-0.4,-33,-2,0,-3022,-613
"7538",-103,-1,-1,-2,2,-3,1,1,0,0,0.2,-2,-3,1,-716,573
"7539",-6,4,-1,6,-6,8,-1,-1,0,0,0.4,14,-21,0,3522,1996
"7540",-2,0,1,1,-1,5,0,0,0,0,-0.2,12,-12,0,148,-543
"7541",-1,-2,-1,-6,6,-8,-1,-1,0,0,-0.4,-13,4,0,-2987,-2017
"7542",1,0,1,1,-1,0,-1,-1,0,0,0.600000000000001,72,23,1,2303,2950
"7543",-4,-2,-1,0,0,1,0,0,0,0,-0.2,7,20,0,288,-339
"7544",1,0,1,0,0,5,0,1,-1,0,0.4,30,16,1,1692,373
"7545",25,-5,-1,-6,6,-4,-1,-1,0,0,-0.4,41,-13,0,-1546,-710
"7546",43,-1,-1,-2,2,-4,-1,-1,0,0,0,-16,3,0,-1226,48
"7547",-27,0,1,-5,5,-4,-1,-1,0,0,-1,7,-8,0,-1985,-3666
"7548",0,-3,1,-3,3,-1,0,0,0,0,-0.2,-30,-5,1,-2005,-1736
"7549",-24,-2,-1,-2,2,-6,2,1,1,0,-0.2,-19,-5,0,-1530,-146
"7550",-1,4,1,-9,9,-9,1,0,1,0,-0.800000000000001,6,-28,0,-4600,-3906
"7551",2,2,-1,2,-2,5,1,1,0,0,0,-38,5,1,75,-123
"7552",75,0,1,3,-3,4,-2,-1,-1,0,-0.2,-21,-18,1,-185,-1442
"7553",5,-2,1,-3,3,-7,1,1,0,0,0,47,-2,1,-418,15
"7554",-65,-2,1,7,-7,8,0,-1,1,0,0.4,33,-1,1,3642,2198
"7555",0,-2,1,8,-8,16,1,1,0,0,0.8,29,6,1,5397,2928
"7556",-24,0,1,2,-2,2,-1,-1,0,0,0.4,53,8,1,2247,1439
"7557",0,0,-1,-4,4,-3,1,1,0,0,-0.6,-20,0,1,-944,-2050
"7558",1,-1,-1,-1,1,-2,0,0,0,0,0,-4,-2,0,46,99
"7559",-11,-1,-1,2,-2,0,-1,-1,0,0,0.4,29,1,1,1530,2305
"7560",0,-1,1,7,-7,4,1,1,0,0,0.4,42,11,1,3854,2379
"7561",-1,-1,1,-2,2,-1,0,-1,1,0,-0.2,-6,13,1,-450,127
"7562",34,-3,-1,-2,2,-3,0,0,0,0,-0.2,-8,-10,0,-1962,-684
"7563",-12,-3,1,6,-6,10,0,-1,1,1,0,-13,8,1,4238,1418
"7564",8,-2,-1,3,-3,3,0,0,0,0,0.600000000000001,-6,11,1,1037,922
"7565",-2,0,-1,2,-2,0,1,1,0,0,0,-14,-21,0,-366,-923
"7566",2,-2,-1,-7,7,-6,-1,-1,0,0,-0.2,10,0,1,-1673,-1730
"7567",19,-4,1,-10,10,-18,-2,-1,-1,-1,-0.8,-33,7,0,-6047,-3060
"7568",-45,-2,1,-2,2,1,0,1,-1,0,-0.2,3,-5,1,-677,-1382
"7569",-2,0,1,-4,4,-5,-1,0,-1,0,-0.2,-29,-1,0,-2465,-911
"7570",22,-1,1,1,-1,-1,1,1,0,0,0.2,-26,0,1,-365,855
"7571",-4,3,1,10,-10,8,1,1,0,0,0.800000000000001,28,29,1,5057,3423
"7572",5,-3,1,7,-7,3,1,0,1,0,0.2,9,-15,1,2292,1022
"7573",-1,-2,1,6,-6,8,1,1,0,0,0.8,47,20,1,5117,4126
"7574",-63,-2,1,0,0,1,-1,-1,0,0,0,-16,1,1,-304,-1023
"7575",-23,-4,-1,-1,1,1,-2,-1,-1,0,-0.2,10,-1,0,390,-828
"7576",-1,1,-1,0,0,-4,1,0,1,0,-0.2,11,-24,0,-257,-883
"7577",4,-1,1,6,-6,7,0,0,0,0,0.4,49,7,1,3737,1796
"7578",0,0,1,1,-1,1,-1,-1,0,0,0.2,19,-2,1,2167,538
"7579",38,4,-1,-5,5,-10,-1,-1,0,0,-0.2,-30,-8,0,-2870,-2023
"7580",21,2,1,-2,2,-3,0,0,0,0,-0.4,-52,9,1,-1962,-2464
"7581",3,1,-1,-2,2,-3,1,1,0,0,0,24,-5,0,-704,-531
"7582",22,3,1,0,0,-1,0,-1,1,0,0,9,3,1,946,594
"7583",-4,1,-1,1,-1,-1,1,1,0,0,-0.2,22,-19,0,-496,-1184
"7584",-33,-3,1,-12,12,-13,-2,-1,-1,0,-1.4,-46,-12,0,-5395,-5287
"7585",1,-1,-1,0,0,-2,-1,-1,0,0,0.2,-22,3,1,59,-107
"7586",-19,1,-1,3,-3,1,-2,-1,-1,0,0.2,35,-16,1,1550,1042
"7587",-25,0,-1,-5,5,-8,1,1,0,0,0.2,-9,28,0,-2160,85
"7588",-39,-2,-1,-7,7,-4,-1,0,-1,0,-0.2,32,4,0,-1874,-1182
"7589",7,1,-1,-3,3,-3,-2,-1,-1,0,-0.2,6,4,0,-1854,-817
"7590",-53,3,-1,0,0,2,1,1,0,0,-0.2,2,-2,0,103,63
"7591",2,-1,1,1,-1,-1,0,-1,1,2,-0.2,-8,5,1,2575,997
"7592",2,1,-1,2,-2,7,2,1,1,0,0.4,28,8,1,3048,2219
"7593",1,0,1,-4,4,-3,-2,-1,-1,0,-0.600000000000001,-14,-10,0,-2049,-1230
"7594",3,-1,-1,3,-3,5,-1,-1,0,0,0.199999999999999,39,-11,1,2139,850
"7595",4,1,1,13,-13,17,1,1,0,1,1.4,59,11,1,7980,4916
"7596",-27,0,1,2,-2,1,0,0,0,0,0,11,19,0,1103,1117
"7597",-18,3,-1,10,-10,14,2,1,1,0,0.600000000000001,70,-4,1,6547,2553
"7598",22,-1,-1,-5,5,-5,-2,-1,-1,0,-0.2,7,-23,0,-2472,-554
"7599",110,-1,1,3,-3,3,0,1,-1,0,0.4,-5,4,1,1464,179
"7600",-15,0,-1,-9,9,-9,-1,-1,0,0,-0.8,-54,-34,0,-4683,-3444
"7601",-60,-3,1,9,-9,9,0,1,-1,0,1,24,5,1,4277,3340
"7602",-3,-2,1,3,-3,5,-1,-1,0,0,0.600000000000001,-19,23,1,1870,1791
"7603",5,-1,1,1,-1,0,2,1,1,0,-0.2,-13,17,1,499,-2
"7604",6,-5,1,3,-3,-1,-2,-1,-1,0,0.2,4,-14,1,832,903
"7605",11,-1,-1,4,-4,-2,0,-1,1,0,0.4,29,20,0,1782,2856
"7606",18,2,1,-2,2,-1,-1,-1,0,0,-0.4,-5,-7,0,-177,-308
"7607",62,0,-1,-8,8,-6,-1,-1,0,0,-0.6,43,-23,0,-2692,-2753
"7608",-5,3,-1,-3,3,-3,-1,-1,0,0,-1,-42,10,0,-1976,-2992
"7609",-19,18,-1,1,-1,-2,1,1,0,0,0.2,9,-2,0,-642,311
"7610",-9,3,1,-4,4,2,0,-1,1,1,-0.4,26,-5,0,1051,-1411
"7611",-3,4,1,2,-2,4,0,0,0,0,-0.4,-6,-6,1,932,-534
"7612",-7,-2,1,-1,1,-2,0,-1,1,1,-0.4,5,-6,0,1197,-947
"7613",4,-1,1,7,-7,9,1,0,1,0,0.8,33,3,1,2858,2734
"7614",4,-3,-1,0,0,-2,1,0,1,0,0.2,-16,18,1,202,686
"7615",0,-4,1,-1,1,0,1,1,0,0,-0.2,-33,5,0,-688,-1113
"7616",4,-2,1,8,-8,7,1,1,0,1,1.2,38,24,1,6289,3996
"7617",6,0,-1,-7,7,-6,-2,-1,-1,-1,-0.4,12,-1,0,-4075,-3154
"7618",-2,-1,-1,5,-5,4,0,1,-1,-1,0.6,49,-37,0,651,2427
"7619",-3,-4,-1,-5,5,2,-2,-1,-1,0,-0.8,36,-28,0,-1882,-1917
"7620",3,0,1,0,0,0,1,1,0,0,0,-24,-14,1,-695,-683
"7621",2,1,-1,1,-1,-1,0,-1,1,0,0.2,28,0,0,711,1614
"7622",-75,1,-1,0,0,1,1,1,0,0,-0.2,-15,0,0,-325,-231
"7623",1,-1,1,-1,1,-1,1,1,0,0,-0.600000000000001,-18,4,0,-341,-1582
"7624",135,0,-1,1,-1,-3,2,1,1,0,-0.2,-19,1,1,-284,-260
"7625",0,3,1,-3,3,-5,0,0,0,0,-0.2,22,-2,0,-37,-382
"7626",-4,2,-1,-5,5,-3,-1,-1,0,0,-0.6,-3,-28,0,-2234,-2021
"7627",-12,-2,1,-1,1,-1,-1,-1,0,0,0,14,-16,1,-299,-238
"7628",-4,0,-1,-7,7,-13,-1,-1,0,0,-0.600000000000001,-1,11,0,-3046,-1990
"7629",-1,3,-1,-2,2,-2,1,0,1,0,0,1,2,0,-259,357
"7630",-3,2,1,5,-5,2,0,-1,1,0,0.2,5,-14,1,2095,1876
"7631",-2,0,1,7,-7,7,0,-1,1,0,0.6,53,4,1,4597,3583
"7632",-19,0,1,5,-5,4,0,0,0,0,0.6,69,-6,1,4151,3492
"7633",-2,3,-1,0,0,2,0,0,0,0,-0.199999999999999,-11,-11,1,-3,-765
"7634",1,1,1,3,-3,-1,-1,-1,0,0,0.4,-41,0,1,1215,1170
"7635",1,-3,-1,-6,6,1,1,1,0,0,-0.4,1,-19,0,-2279,-2155
"7636",6,-2,1,1,-1,-1,0,1,-1,0,0.4,28,7,1,771,1255
"7637",24,-1,-1,-1,1,-3,1,1,0,0,0.2,13,6,0,-1288,-685
"7638",0,3,-1,-2,2,5,-2,-1,-1,-2,-1,-48,-28,0,-4408,-4522
"7639",9,0,-1,-7,7,-8,-2,-1,-1,0,-1,-19,-3,0,-3385,-2980
"7640",-10,3,-1,-3,3,-3,2,1,1,0,-0.2,-5,-7,0,-1691,-1608
"7641",-2,4,1,3,-3,-2,-1,-1,0,0,0.2,13,-9,0,995,707
"7642",-3,0,-1,7,-7,14,1,1,0,0,0.2,-37,20,1,2402,2023
"7643",4,0,1,0,0,-3,1,1,0,0,0.4,-3,20,0,-25,954
"7644",2,0,1,3,-3,1,1,1,0,0,0,-21,7,0,1221,494
"7645",-31,-1,-1,5,-5,9,-1,-1,0,0,0,27,-45,0,1841,-591
"7646",1,-1,1,10,-10,8,2,1,1,0,0.600000000000001,22,0,1,4368,3523
"7647",-62,0,-1,3,-3,4,2,1,1,0,0.4,16,12,0,2052,2845
"7648",38,2,1,-3,3,-1,0,-1,1,0,-0.6,18,-28,0,-1725,-2264
"7649",1,-1,-1,2,-2,-2,-1,-1,0,0,0.2,30,0,1,1479,1002
"7650",2,-2,-1,1,-1,3,0,0,0,0,0.2,-3,10,0,-674,909
"7651",-49,-1,1,5,-5,2,1,1,0,0,0.2,57,16,1,3993,2165
"7652",6,-1,-1,-4,4,-2,1,1,0,0,-0.6,-5,-8,0,-2522,-1763
"7653",-23,0,1,5,-5,8,0,-1,1,0,0.2,20,-8,1,1858,1429
"7654",3,2,-1,1,-1,4,1,1,0,0,-0.4,-51,-16,0,-996,-1894
"7655",-3,2,-1,0,0,-3,-1,-1,0,0,0.2,-12,-3,1,-346,316
"7656",0,1,-1,-2,2,-4,0,0,0,0,-0.4,-66,-3,0,-1946,-1148
"7657",44,-5,1,-3,3,1,0,0,0,0,0,15,-6,0,-775,-412
"7658",-1,-1,1,-1,1,-5,0,-1,1,0,-0.600000000000001,-41,-10,1,-1963,-1936
"7659",-19,-1,-1,-7,7,-4,-1,0,-1,-2,-1.2,-54,-13,0,-6199,-4997
"7660",13,1,-1,-2,2,2,0,0,0,0,0.399999999999999,-9,28,1,520,941
"7661",-2,0,-1,-1,1,0,-2,-1,-1,0,0.2,1,22,1,-243,860
"7662",-2,1,1,4,-4,7,0,0,0,0,0.2,42,20,1,3314,2262
"7663",-37,0,-1,0,0,-3,1,0,1,1,0.800000000000001,50,4,1,1680,2384
"7664",4,1,1,8,-8,3,2,1,1,0,0.8,92,4,1,5025,3609
"7665",24,1,1,6,-6,13,0,0,0,1,0.800000000000001,10,-8,1,4426,2385
"7666",4,-1,-1,-3,3,-5,-1,0,-1,0,-0.2,13,-11,1,-1937,-1459
"7667",85,1,-1,3,-3,3,0,0,0,0,-0.2,-7,23,0,1481,996
"7668",6,1,-1,-7,7,-12,-1,-1,0,0,-0.6,-28,-19,0,-3643,-3628
"7669",-2,1,1,-4,4,-9,0,0,0,0,-0.2,-29,-3,0,-2240,-1945
"7670",57,-2,1,5,-5,7,1,1,0,0,0.600000000000001,-10,15,1,2027,2259
"7671",-23,-1,-1,-6,6,-8,1,1,0,0,-0.4,16,4,1,-2844,-2533
"7672",0,3,1,0,0,-4,-1,0,-1,0,0.2,20,12,1,500,1220
"7673",2,2,-1,-3,3,2,0,0,0,0,0,64,-4,0,-315,-293
"7674",2,-1,1,-6,6,-7,0,0,0,0,-0.8,-45,-9,0,-4625,-3193
"7675",1,-1,-1,-2,2,-3,-1,-1,0,0,-0.199999999999999,-6,0,0,-2162,-1230
"7676",4,-1,-1,5,-5,3,0,0,0,0,1,86,12,1,4170,4481
"7677",-4,0,1,0,0,-1,1,1,0,0,-0.600000000000001,1,-29,1,-473,-1354
"7678",3,-2,1,6,-6,3,2,1,1,0,1,38,11,1,3248,2592
"7679",-5,0,-1,-12,12,-16,-1,-1,0,0,-1,-7,2,0,-5624,-4155
"7680",-1,0,-1,-4,4,-1,1,1,0,0,-0.2,-24,16,0,-1769,-587
"7681",2,1,-1,-2,2,1,1,1,0,0,-0.4,1,-28,0,-2238,-1138
"7682",-23,0,-1,-9,9,-10,-1,-1,0,0,-0.600000000000001,31,15,0,-3756,-1406
"7683",92,-3,1,-1,1,-1,-2,-1,-1,0,-0.2,-26,4,0,-2314,-1903
"7684",0,-1,1,-2,2,1,-1,0,-1,0,-0.2,19,-8,1,-207,-1282
"7685",5,4,1,3,-3,2,1,1,0,0,0.4,25,3,1,2445,1807
"7686",1,-2,1,2,-2,7,0,0,0,0,0.6,36,11,1,2073,2090
"7687",0,4,-1,4,-4,6,-2,-1,-1,0,0.6,29,-4,1,2012,2314
"7688",-7,2,-1,-2,2,-4,-1,-1,0,0,-0.2,-34,-12,0,-1740,-916
